Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
5516,16661331,"John Wessel","2026-08-23 14:59:51",279.2,2,johnwessel
5517,16748882,gsv,"2026-08-20 16:13:45",279.0,1,ram1o1
5518,16667684,"Tim Neale","2026-08-06 13:01:12",278.7,1,timothyjneale
5519,16661689,"David Rao","2026-08-04 18:27:01",278.6,1,davidrao63
5520,16641331,ushi,"2026-08-05 13:33:18",278.2,1,yuki508
5521,16627717,da_pond,"2026-07-31 08:33:57",277.7,1,dapond
5522,16690308,"Fatima Sarhan","2026-08-18 06:10:45",277.2,1,fatimasarhan
5523,16714166,"Naman Malik","2026-08-13 04:20:37",277.0,1,"adenijielijah,anapau11,marydata,namanmalik81714"
5524,16659280,"yahaya zayyan","2026-08-04 10:51:16",276.7,1,yahayazayyan
5525,16681959,"shun takinami","2026-08-07 05:43:47",276.4,1,shuntakinami
5526,16708246,StudyForUse01,"2026-08-11 16:58:19",276.0,1,studyforuse01
5527,16762162,"Shota Hirao","2026-08-23 12:34:05",275.8,1,shotahirao
5528,16653941,"Sachin Kumar Kushwaha","2026-08-11 08:45:11",275.2,2,sachinkumarkushwaha
5529,16664863,zzzhhcc,"2026-08-13 06:15:42",274.7,2,zzzhhcc
5530,16698399,liuzhangzhen,"2026-08-10 09:49:23",274.6,1,liuzhangzhen
5531,16758007,stoicsatvik,"2026-08-22 12:37:48",274.4,1,stoicsatvik
5532,16644398,Nurkan123,"2026-08-16 21:20:24",274.3,2,nurkan123
5533,16623099,"Bovard Doerschuk-Tiberi","2026-07-30 21:04:23",274.2,1,bovard
5534,16687620,Goktug1,"2026-08-18 20:03:16",273.9,2,goktug1
5535,16712990,shreyaaaaa9,"2026-08-12 16:17:06",273.3,1,shreyaaaaa9
5536,16715896,新木,"2026-08-18 05:25:46",272.8,1,sunchief
5537,16662039,"Ajat Rosadi","2026-08-04 16:58:10",272.5,2,ajatrosadi
5538,16668032,pat999,"2026-08-08 08:30:58",272.3,2,pat999
5539,16685568,Secertive,"2026-08-08 17:59:52",272.2,1,secretiveplotter1863
5540,16635610,JeffFosterUK,"2026-08-01 17:16:52",272.2,2,jefffosteruk
5541,16623846,"masatoshi hiraki","2026-07-31 07:52:39",271.3,2,masatoshihiraki
5542,16668506,"Louie Tang","2026-08-08 06:56:52",271.2,2,louietang
5543,16662048,"Deekshitha Prabhakar","2026-08-06 18:15:45",271.1,2,deekshithaprabhakar
5544,16756812,"Alex Amirkhanyan","2026-08-23 13:10:41",270.6,1,aleksamirkhanyan
5545,16749514,"M Harini","2026-08-20 16:43:59",270.6,1,rvmharini
5546,16668024,"Igor Burkov","2026-08-07 04:35:37",270.3,2,igorburkov
5547,16699488,"Kelvin Lai","2026-08-19 04:00:14",270.2,2,kelvin84hk
5548,16743603,tanmoypal11,"2026-08-19 15:19:36",268.8,1,tanmoypal11
5549,16658567,"Sharif Mohamed (1)","2026-08-04 13:16:47",268.1,1,sharifmohamed1
5550,16708091,"Dipak Kumar Samanta","2026-08-11 15:17:04",268.1,1,dipak889
5551,16756965,gchauhan,"2026-08-23 07:37:13",267.5,1,gchauhan
5552,16684535,Moonlight,"2026-08-14 15:53:31",267.0,2,rajesh1joc
5553,16655786,leavts,"2026-08-04 02:35:50",266.4,1,leavts
5554,16698886,pied_piper,"2026-08-10 14:11:15",265.8,2,ahanhalder
5555,16745293,Harvey,"2026-08-22 04:20:10",265.6,2,celestia0113
5556,16633833,"mohammad javad Kamali","2026-08-19 05:13:42",265.2,1,mohammadjavadkamali
5557,16655292,"Ingrid Fellah","2026-08-04 06:31:35",265.0,2,ingvor
5558,16658311,zkskhurram,"2026-08-05 07:59:40",264.7,2,zkskhurram
5559,16700832,Blitz,"2026-08-10 11:37:18",264.5,1,premshinde
5560,16691322,"Anita rai98765","2026-08-16 19:05:43",264.2,2,anitarai98765
5561,16621290,"Muhammad Ahsan","2026-07-30 17:35:00",264.1,2,ahsanneural
5562,16666027,CropBOTS,"2026-08-13 16:12:42",263.8,2,"anshultickoo,itsmepooja,manuakumar,sapnajain115"
5563,16656900,Hxrsh09,"2026-08-10 14:39:46",262.7,2,hxrsh09
5564,16685128,"Rohan Hake","2026-08-10 12:48:36",262.3,2,rohanhake
5565,16633342,farm75,"2026-08-03 14:03:14",262.3,2,sakthi75
5566,16628765,"Kota Iizuka","2026-08-21 09:24:37",261.4,1,kotaiizuka
5567,16660930,"Chung Ching Yeh","2026-08-04 14:44:34",260.6,2,chungchingyeh
5568,16762084,"Krishna Lokhande","2026-08-23 14:08:48",260.5,1,krishnalokhande8080
5569,16710929,"Pooja Divekar","2026-08-16 08:22:48",259.8,1,poojadivekar123
5570,16676991,"Jack Hopkins","2026-08-19 19:11:37",259.6,2,jackhopkins
5571,16743823,"Zeyu Huang_summer","2026-08-19 17:24:11",259.5,2,zeyuhuangsummer
5572,16665463,Seendon,"2026-08-06 19:19:25",258.7,2,informationminer
5573,16682051,"Noorjahan Siddiqui","2026-08-10 09:33:35",258.6,2,noorjahansiddiqui
5574,16732342,"Viktor Antonov","2026-08-18 10:22:32",257.9,1,viktorantonov
5575,16738441,"Moritz Huber","2026-08-19 22:58:35",257.8,2,moritzhuber
5576,16650930,"Govind Sharma","2026-08-11 10:11:39",257.2,2,govindsarswat
5577,16659283,"DILEEP POTHULA","2026-08-08 06:43:15",256.9,2,dileeppothula
5578,16654482,SarahShams,"2026-08-14 16:36:06",256.9,2,sarahshams
5579,16652159,Boson328,"2026-08-04 10:06:13",256.1,1,boson328
5580,16723467,"Vladas Verkelis","2026-08-15 14:23:42",255.5,1,vlaveris
5581,16623131,"Liam Carrig Newsam","2026-08-04 00:00:03",255.5,1,liamcarrignewsam
5582,16697020,"Hossam elden Mohamed","2026-08-15 01:13:51",255.3,2,hossameldenmohamed
5583,16654256,"KONGARA PRASANTH","2026-08-04 03:40:27",255.1,2,prasanth2008
5584,16623274,Mhmda81,"2026-08-03 00:10:04",254.8,2,mhmda81
5585,16661494,"Arulmaniyan Rajavel","2026-08-22 13:46:58",254.1,2,arulmaniyanrajavel
5586,16660309,"Hazem Mahmoud Elsayd","2026-08-04 16:34:31",254.1,2,hazemmahmoudelsaid
5587,16654244,"Saad Nanawala","2026-08-03 18:17:33",253.8,1,saadnanawala
5588,16661846,"Jeffrey Pike","2026-08-08 04:07:47",253.5,2,jeffreypikeai
5589,16639692,"Nirmal Patel","2026-08-06 03:05:27",252.9,2,nirmalpatel02
5590,16672284,"Dhruv | AI/ML Engineer in Progress","2026-08-07 06:55:13",251.8,1,dhruvdipakchudasama
5591,16761994,"Talha Sayyad faim","2026-08-23 11:32:37",251.8,1,talhasayyadfaim
5592,16725757,AchyutKishore123,"2026-08-23 16:14:49",251.6,2,achyutkishore123
5593,16671342,"Danh Nguyen 1303","2026-08-09 14:47:52",251.2,1,danhnguyen1303
5594,16653906,swaroop41,"2026-08-04 05:53:29",250.7,2,swaroop41
5595,16758090,"JOYMIE TALICUAD","2026-08-22 10:07:40",250.5,1,joymietalicuad
5596,16675956,"Hassan Alghamoudi","2026-08-10 02:36:36",250.4,2,hassanabdulhafid
5597,16760392,Владимир,"2026-08-23 00:19:23",250.3,1,vgkuvshinov
5598,16656287,sandip_shaw123,"2026-08-05 10:02:07",250.3,1,sandipshaw123
5599,16660291,"Abhijit Rajkumar","2026-08-04 13:27:44",250.0,2,abhijitrajkumar
5600,16711840,OverfitMilkCake,"2026-08-13 06:36:21",249.9,1,overfitmilkcake
5601,16666037,"Matheus Marques","2026-08-06 06:03:28",249.6,2,mathmarquesbr
5602,16761681,"Ming Myung","2026-08-23 12:32:45",249.3,1,vanhaminhquan
5603,16668379,dccgps,"2026-08-08 05:44:36",249.2,1,dccgps
5604,16679713,"John william Vicente 🇧🇷","2026-08-07 00:38:57",249.1,1,chrollo079
5605,16723404,"Mahdi Al Hajji","2026-08-20 02:13:12",248.8,2,mhh1430hacker
5606,16640323,"KOUSHIK KUMAR DINDA","2026-08-23 01:59:36",248.4,2,koushikkumardinda
5607,16669473,"William Bickelmann","2026-08-05 17:47:13",247.9,1,williambickelmann
5608,16663438,"Varun Prajapati","2026-08-08 21:54:54",247.6,2,"krunalasari,varun2206"
5609,16654827,"ADITYA KUMAR MISHRA","2026-08-03 20:07:22",247.5,1,aditya1kumarmishra
5610,16658299,"Kingki19 / Muhammad Rizqi","2026-08-16 01:17:14",247.1,2,kingki19
5611,16687337,"sravani kamjula","2026-08-07 19:38:39",246.8,2,sravanikamjula
5612,16663333,"Iago Moura e Moreira","2026-08-04 20:05:06",245.5,1,iagomouraemoreira
5613,16762459,GNR_network,"2026-08-23 13:59:19",245.2,1,gnrnetwork
5614,16663910,"Shivram Nekkanti","2026-08-07 14:38:04",244.7,1,shivramnekkanti
5615,16684237,Zen_0910,"2026-08-07 17:07:02",244.3,1,zendeptrai
5616,16660990,"Bunny Tang","2026-08-04 13:52:24",244.1,2,tanghung64
5617,16660749,"PavanK Saketh","2026-08-04 13:38:48",244.1,2,pavanksaketh
5618,16677577,"Harsha Vardhan Konisa","2026-08-14 19:36:01",243.9,1,harshavardhankonisa
5619,16728249,"Ahmet Kiraz","2026-08-17 07:23:30",243.8,1,ahmetqiraz
5620,16632724,"Sayan Dutta","2026-08-04 07:47:42",243.5,1,sayan1507
5621,16655482,Apoorv007,"2026-08-04 01:55:41",242.5,1,apoorv007
5622,16688190,"Win M","2026-08-08 00:28:18",241.7,1,winmet
5623,16623678,Mahog,"2026-08-20 10:53:45",241.7,2,mahoganybuttstrings
5624,16681610,"team maccy","2026-08-07 20:27:06",241.6,1,robertgama
5625,16741239,"fjf 1asd","2026-08-19 08:46:31",240.9,1,fjf1asd
5626,16675428,"Farhan Khairullah","2026-08-09 16:22:00",240.5,2,farhankhairullah06
5627,16709957,"Lei Gao","2026-08-12 04:03:42",240.2,1,leigao31
5628,16656771,"thushara bandara","2026-08-07 04:13:43",240.2,2,dushyanthibandara
5629,16656515,"Rushal Manandhar","2026-08-06 04:15:01",239.6,1,rushalmanandhar
5630,16669060,Twansss,"2026-08-15 04:37:59",239.6,2,twansss
5631,16636540,"Burkova Nastia","2026-08-01 13:34:02",239.4,2,"burkovanastia,ellvalerie"
5632,16724325,Melancholian,"2026-08-15 06:43:12",239.4,1,kasaneru
5633,16667238,"Srija ganguluri","2026-08-07 10:14:48",238.5,1,srijaganguluri
5634,16651507,jappanini,"2026-08-03 09:14:04",238.1,1,jappanini
5635,16666719,helenkwok,"2026-08-06 14:55:20",237.0,1,helenkwok
5636,16725537,"Ayan Bashir Sheikh","2026-08-15 18:02:07",237.0,2,ayanbashirsheikh
5637,16654318,"Aryan Raj Ayush","2026-08-23 08:34:14",236.8,1,aryanrajayush
5638,16657525,"Alae Lakhdar","2026-08-05 08:10:49",236.8,1,alaelakhdar
5639,16666414,salyamq,"2026-08-05 16:41:38",236.8,1,salyamq
5640,16758298,"Jack p","2026-08-23 02:41:08",236.4,2,jtv199
5641,16692652,"Harsith R","2026-08-08 20:26:56",235.9,1,chiefofpredicitions
5642,16715354,"Alyssa Clark","2026-08-14 02:52:26",235.7,2,a1yssaclark
5643,16702060,Mcusac,"2026-08-13 19:42:54",235.5,1,mcusac
5644,16663334,"sameer mughal","2026-08-19 19:39:12",234.8,2,sameermughal109
5645,16639465,"Gabriel Aguiar Leao","2026-08-02 00:23:49",234.2,1,"gabrielaguiarleao,marcositta"
5646,16717586,wangjialu2333,"2026-08-15 09:29:36",232.9,1,wangjialu2333
5647,16659910,"Shraddha Kumbhar","2026-08-07 09:55:58",232.6,2,raj113
5648,16738563,"Amrutha H","2026-08-19 14:01:51",232.5,1,amr13utha
5649,16682262,"Pardeep Singh","2026-08-09 09:06:29",232.2,1,pardeep06
5650,16663913,"Aanaa Kaliil","2026-08-05 15:15:31",232.0,2,aanaakaliil
5651,16715791,CustardApple47,"2026-08-14 12:48:02",231.7,1,custardapple47
5652,16712395,"Zuohong Pan","2026-08-12 12:15:40",231.7,1,pshuaibi
5653,16661969,"Raja T","2026-08-23 11:36:24",231.1,2,rajathiagaraj
5654,16734896,pattikamo,"2026-08-23 14:43:29",230.8,1,pattikamo
5655,16666383,"Sindhi Vishal","2026-08-14 10:46:32",230.5,2,sindhivishal
5656,16744545,"Aditya Kumar Singh 013","2026-08-19 18:45:42",230.3,1,adityakumarsingh013
5657,16655169,Musliadi,"2026-08-14 15:57:58",230.2,1,timscientia
5658,16644360,Mathous,"2026-08-02 20:28:00",229.8,1,mathisdac
5659,16676992,NIDHIHEER01,"2026-08-16 17:09:00",229.4,1,nidhiheer01
5660,16664315,happy_boy_2007,"2026-08-12 09:04:40",228.8,1,happyboy2007
5661,16682689,HenryRichardson1,"2026-08-07 10:00:12",228.0,1,henryrichardson1
5662,16661252,"Andrzej Walczak","2026-08-05 09:46:19",227.8,2,andrzej1983
5663,16658693,leehuilong,"2026-08-06 12:49:22",227.5,2,leehuilong
5664,16657344,"Ombayo fredrick","2026-08-04 14:04:04",227.4,2,ombayofredrick
5665,16698164,"Ruizhang Zhi","2026-08-10 00:54:03",227.2,1,ruizhangzhi
5666,16674093,"Hoàng Trần Đặng Minh","2026-08-06 08:54:38",227.1,1,hongtrnngminh
5667,16687514,Dark_1926,"2026-08-07 20:30:33",226.8,1,dark1926
5668,16693318,meow3301,"2026-08-09 02:33:34",226.5,2,meow3301
5669,16727681,JanV123,"2026-08-21 05:58:02",226.5,1,janv123
5670,16730086,HanaGhanem,"2026-08-16 23:44:56",225.4,1,hanaghanem
5671,16729874,"Shane Schisler","2026-08-17 18:10:06",225.3,1,seschis
5672,16693087,osprey2k,"2026-08-22 22:01:34",225.1,2,osprey2k
5673,16667968,ChronosData,"2026-08-18 14:25:43",225.1,2,codex5843
5674,16653462,"Ruchi Scott","2026-08-12 12:19:19",224.9,2,ruchiscott
5675,16662803,"Ashish Gawade","2026-08-04 19:11:19",223.9,2,ashishgawade
5676,16663945,anyasri,"2026-08-18 03:52:31",223.8,2,anyasri
5677,16670462,"Talha Kayar","2026-08-15 15:24:03",223.8,2,talhakayar
5678,16670747,"Aryan Kumar Chaudhary","2026-08-11 22:46:05",223.2,2,"aryankumarchaudhary,rakshitmundra"
5679,16668438,"Sahil Suman","2026-08-16 17:09:20",222.7,1,sahilmanavraunak
5680,16677328,"Eng. Husnain","2026-08-08 13:13:23",222.5,2,enghusnain
5681,16734901,Breaking1800,"2026-08-22 10:59:10",222.0,2,breaking1800
5682,16662630,"M.mohamed Muhasir","2026-08-05 18:25:39",221.9,2,mmohamedmuhasir
5683,16691502,"DILANE FOGUE KAMGA","2026-08-08 15:20:05",221.9,1,dilanekamga
5684,16732507,iwashhh,"2026-08-17 21:44:18",221.9,2,yuinokogawa
5685,16701138,superpig,"2026-08-19 09:43:31",221.7,1,geniussuperpig
5686,16690195,"Manshi Shukla","2026-08-08 10:12:24",221.2,2,manshishukla
5687,16663448,"Adel I.","2026-08-07 12:55:44",219.9,2,adelid
5688,16752120,"Görkem Tuğ","2026-08-21 07:40:25",219.7,2,grkemtu
5689,16669311,Schoki,"2026-08-17 22:26:49",219.5,2,jensdnisch
5690,16674774,"Dine ALASSANE","2026-08-07 05:53:28",218.8,2,dinealassane
5691,16680858,"Harshul Gupta","2026-08-21 04:40:05",218.4,2,harshulgupta77
5692,16668048,"Gazi Sayem Uddin Samir","2026-08-05 14:29:51",216.3,2,gazisayemuddinsamir
5693,16713896,"Quantum Fusion","2026-08-14 12:12:34",216.2,1,gugurobotics
5694,16658635,"Deepak Kumar ","2026-08-05 02:38:29",215.6,2,deepak2026ml
5695,16747036,Illusion,"2026-08-23 17:54:53",215.4,1,briankimtaikab
5696,16715404,"karthik reddy","2026-08-15 02:58:32",215.2,2,karthikreddyp
5697,16674390,yangluo1,"2026-08-08 01:31:08",214.8,2,yangluo1
5698,16657628,Hamo,"2026-08-07 12:00:21",214.7,2,mohamed2223
5699,16688288,"Ojo Oluwadamilare","2026-08-08 01:43:30",214.7,2,ojooluwadamilare
5700,16724242,"Romash Koirala","2026-08-20 11:34:14",214.3,1,romashkoirala
5701,16750285,LeEmperor,"2026-08-22 04:36:18",213.1,2,leemperor
5702,16624026,"Russell Kirk","2026-08-23 04:59:06",213.0,2,russcore
5703,16743630,TRP,"2026-08-22 08:18:19",212.9,2,tejratanpaulrocky
5704,16750751,AarizKh,"2026-08-20 21:06:10",212.7,1,aarizkh
5705,16661476,slowpoke,"2026-08-22 08:52:26",211.8,2,banboyechristains
5706,16662108,nhkien,"2026-08-05 06:52:18",211.8,2,nhkien
5707,16632111,"Arda Çiftçi","2026-08-04 20:03:37",211.7,2,ardaciftci
5708,16665223,"Sawon Mitra","2026-08-07 11:11:17",211.5,2,sawonmitra
5709,16697628,"Yash Sharma","2026-08-17 15:33:32",211.4,2,yashsharma42
5710,16729225,"Aayush Sigdel","2026-08-18 15:27:14",210.6,1,aayushsigdel
5711,16756344,"Pasindu Perera","2026-08-21 19:21:11",210.1,1,amavinperera
5712,16659929,"MAMADOU LY (LY BOUSSO 45)","2026-08-13 11:43:25",209.2,2,mamadoulylybousso45
5713,16632119,nickyl,"2026-08-18 15:41:50",209.0,2,nickyjliang
5714,16659036,"Mohammed Kaif","2026-08-04 10:41:22",208.9,2,mkaif001
5715,16662269,"KAMLESH KUMAR POKHARNA","2026-08-06 17:25:51",208.6,2,kamleshkumarpokharna
5716,16706557,"Nurullah Gundogdu","2026-08-11 17:52:07",208.2,2,nurullahgundogdu
5717,16712562,"Sagar Singh","2026-08-17 09:28:26",208.1,2,acrejzz
5718,16656164,"Justin Schomer","2026-08-09 09:05:59",208.0,2,fathersecurity
5719,16659062,"MOHAMMAD SUBHAN PASHA","2026-08-17 07:14:09",207.6,1,mohammadsubhanpasha
5720,16632418,"Bretokce 3amich","2026-08-07 12:18:26",207.5,2,bretokce3amich
5721,16667550,"Oseni Sakariyau Oluwadamilare ","2026-08-23 10:05:56",207.3,2,sakabambam
5722,16722089,"Saidjon Ramazonov","2026-08-16 05:51:50",207.2,2,saidjonramazonov
5723,16657306,"Krunal Chavda","2026-08-07 21:38:11",206.7,2,krunalchavda21
5724,16667231,bettsy,"2026-08-05 12:12:35",206.5,2,bettsy
5725,16633003,"K Mukhiya ","2026-08-01 12:09:51",206.4,2,kmukhiya
5726,16662662,"Joaquim Jose1","2026-08-04 17:57:03",206.4,1,joaquimjose1
5727,16666706,baijiachang,"2026-08-05 11:04:21",206.3,1,baijiachang
5728,16656240,"SACHIN KUMAR","2026-08-10 03:13:24",206.2,2,sackm123
5729,16695951,"Gleb Makarenko","2026-08-09 18:21:25",206.2,2,gleny48
5730,16676026,"Bedashree Swarupa Das","2026-08-06 14:14:21",206.0,1,ashokkumardasbedashr
5731,16668495,Herisitraka,"2026-08-05 17:16:28",206.0,2,herisitraka
5732,16657462,"CROP CODERS","2026-08-10 18:00:28",205.5,2,"dhanvanthraj,raghavan9944,shanmugam666,sitha2345,sumaiyahibrahim"
5733,16662099,"The Algorithmist","2026-08-04 23:41:59",205.1,2,riyagheewala
5734,16630041,"Devi prashad tripathi","2026-08-03 17:56:58",204.7,1,deviprashadtripathi
5735,16662933,"Marcelo Pereira","2026-08-19 01:14:40",204.3,2,marcekkusrp
5736,16677081,"Brandon Gaston","2026-08-12 23:49:58",204.2,1,mushmon
5737,16647390,"guoqin gu","2026-08-11 08:54:59",204.2,1,guoqingu
5738,16683577,"Ankush Kumar M","2026-08-07 13:19:05",204.0,2,ankushkumarm
5739,16661500,"yagnit sutariya","2026-08-04 15:34:39",204.0,1,yagnitsutariya
5740,16698307,AnasAl7,"2026-08-10 13:08:08",203.9,2,anasal7
5741,16658522,"Amna khanii23","2026-08-07 05:15:47",203.6,2,amnakhanii23
5742,16668018,"DAVID CHEW HL","2026-08-06 06:36:34",203.4,2,davidchewhl
5743,16705360,Elahi,"2026-08-18 05:49:00",203.2,2,mmelahi
5744,16757671,xxxxc47,"2026-08-22 08:25:52",203.1,1,xxxxc47
5745,16717600,"Collistus Kibe","2026-08-21 22:13:38",202.6,2,collistuskibe
5746,16635248,eosphor,"2026-08-01 09:46:59",202.5,2,eosphor
5747,16736759,"Lavesh Kadam","2026-08-18 10:55:05",202.4,1,laveshk314
5748,16743329,"Daniel Obioma emenike","2026-08-20 14:50:26",202.2,2,danielobiomaemenike
5749,16656210,"Sanjay Suthraye","2026-08-04 14:55:13",202.1,2,sanjaysuthraye96
5750,16699578,kakanekoka,"2026-08-12 13:35:37",202.1,1,kakanekoka
5751,16729010,"karan sankhe","2026-08-16 15:15:45",201.6,2,karansankhe1356
5752,16658401,"Aryan Lonare","2026-08-04 09:55:47",201.6,2,aryandyalullonare
5753,16750391,"Batuhan Yerebasmaz","2026-08-20 18:34:21",201.4,2,batuhanyerebasmaz
5754,16656954,"Marwan Elmetwally","2026-08-04 05:56:29",201.0,2,marwanelmetwally
5755,16654124,"Aditya Kumar Singh","2026-08-05 09:57:29",200.9,2,adityq121608
5756,16677403,bababoy,"2026-08-15 14:55:17",200.6,2,adrienrenard
5757,16658969,"Yuri Maslov","2026-08-04 10:11:45",200.6,1,yurimaslov
5758,16690199,"Lavkush Yadav","2026-08-08 10:20:55",200.3,1,lavkushyadavcse
5759,16624973,"Mrunmayee Kulkarni","2026-07-31 06:16:46",200.2,1,kulmrun
5760,16724995,dice1494,"2026-08-16 08:51:34",200.2,1,dice1494
5761,16701106,moshito,"2026-08-10 14:13:58",200.1,2,"danamaulana123,moshito,naufaldhiaulhaq01"
5762,16668262,spbforce,"2026-08-20 05:32:48",200.0,2,spbforce
5763,16663265,"Darlington Ayakazi","2026-08-04 20:26:08",199.9,1,darlingtonayakazi
5764,16660146,4Solver,"2026-08-08 02:06:19",199.2,2,msfbiolinhares
5765,16662859,"Mohamed Zahran","2026-08-05 04:41:56",199.1,1,zrnking2012
5766,16683903,Saju,"2026-08-17 11:31:45",199.1,1,sajutr
5767,16697339,"Muhammad Safwan Ahmad Saffi","2026-08-15 00:28:21",198.6,2,safwanahmadsaffi
5768,16657578,raushancoursework,"2026-08-05 06:54:51",198.3,1,raushancoursework
5769,16755664,"Shivam Rajdev","2026-08-21 17:52:04",198.3,1,shivamrajdev
5770,16656278,"Bhuvaneshwari Rebba","2026-08-04 09:20:36",198.1,1,bhuvaneshwarirebba
5771,16721849,ayushai8714,"2026-08-14 22:47:21",197.9,2,ayushai8714
5772,16660978,"Maksym Khavil","2026-08-04 13:43:48",197.7,1,maksymkhavil
5773,16664458,"Prantik Chandra","2026-08-05 05:47:10",197.7,1,prantikchandra
5774,16660342,"Adapa Gopireddy","2026-08-04 12:49:43",197.6,1,adapagopireddy
5775,16661447,"Sibel Özbek","2026-08-04 20:50:27",197.5,1,sibelzbek
5776,16630725,"vaibhav vyas","2026-08-06 10:56:52",197.4,2,vaibhavvyas0
5777,16686834,Kaabbil,"2026-08-09 16:14:49",197.3,2,"dr3aking,kaabbil"
5778,16662557,"Naman Sudershan","2026-08-05 13:21:08",197.2,2,namansudershan
5779,16655573,"Probablyaphilosopher ","2026-08-16 00:01:40",197.1,2,probablyaphilosopher
5780,16714589,xinsu9898,"2026-08-16 22:26:49",196.5,1,xinsu9898
5781,16713002,"Adithya M","2026-08-13 15:42:17",196.2,2,adithya3907
5782,16659271,Hamish,"2026-08-12 12:48:51",196.2,2,hamishdickson
5783,16634761,"CHARHBILI Moad","2026-08-07 13:44:23",196.2,1,charhbilimoad
5784,16658189,"Zale John","2026-08-17 22:41:46",196.0,2,zalejohn
5785,16629426,"Abdullah Qureshi","2026-07-31 10:00:44",196.0,2,abdullahqureshi120
5786,16679470,"GamaL Mahmoud","2026-08-08 13:33:52",195.4,2,gamalmahmoudtaha
5787,16713329,qrcodeTH,"2026-08-13 08:22:40",195.1,2,thanaphumsaywonin
5788,16658440,"Gloria Lourelynn S","2026-08-04 15:16:09",194.9,1,glorialourelynn
5789,16690188,Anurag,"2026-08-08 10:20:42",194.7,2,kumaranu2007
5790,16667886,"Ubaid ur rehman 0345","2026-08-05 15:23:12",194.3,2,ubaidurrehman0345
5791,16670662,"Gina Lee","2026-08-11 22:45:21",194.3,2,ginaleegdm
5792,16658362,MHaurel,"2026-08-09 15:32:45",193.8,1,hetax17
5793,16657227,"Anusha Marla","2026-08-04 07:05:53",193.8,2,anushamarla
5794,16730380,"FOKRUL ISLAM LECTURER","2026-08-19 01:56:28",193.6,2,fokrulislamlecturer
5795,16740144,Salmon,"2026-08-21 12:55:13",193.5,2,shin3110
5796,16685093,"Huzaifa Inam","2026-08-07 13:47:15",193.1,2,huzaifainam
5797,16660285,"Sawan Kohli","2026-08-06 13:11:44",192.8,2,sawankohli
5798,16692568,"Muhammed Gulfam Toor","2026-08-13 19:04:32",192.3,2,gultoor
5799,16705490,"KASTHURI DEVI M","2026-08-13 10:42:42",192.0,2,kasthuridevim
5800,16681895,Akshar,"2026-08-07 06:16:19",191.9,2,aks0625
5801,16670777,"Aman Yitbark","2026-08-13 05:43:27",191.8,1,amanyitbark
5802,16669142,"Jaclyn Agee","2026-08-07 15:21:06",191.3,2,jaclynagee
5803,16690433,"Amar Amar Gupta","2026-08-15 10:08:37",190.9,2,amaramargupta
5804,16738145,綿鍋だよん,"2026-08-22 13:38:54",190.6,1,potrue
5805,16629441,Sofia_Gilka,"2026-08-01 07:45:58",190.4,2,sofiagilka
5806,16664586,"Owen Lim","2026-08-05 05:42:25",189.7,2,owenlim45
5807,16697466,"hunain shahid","2026-08-11 06:12:38",188.5,2,hunainshahid230
5808,16683220,Kongali,"2026-08-10 01:24:37",188.2,2,kongali
5809,16762537,Controlvector,"2026-08-23 15:23:17",187.9,1,controlvector
5810,16641277,Zenieverse,"2026-08-18 03:50:06",187.7,2,zenieverse
5811,16634016,"Adrien Thomas","2026-08-19 17:15:08",187.0,1,adrienthomas
5812,16760025,"Mayar Abdelfattah","2026-08-22 21:26:25",187.0,2,mayarabdelfattah
5813,16763255,"I P Tharun Gowda","2026-08-23 17:44:28",186.0,1,iptharungowda
5814,16656815,"Atharva S. Naladkar","2026-08-06 06:46:40",186.0,2,atharvasnaladkar
5815,16761744,初心者,"2026-08-23 15:56:03",185.6,2,daikitakahashi
5816,16707062,"G DOLANARASIMHA","2026-08-11 12:18:02",185.5,2,gdolanarasimha
5817,16758093,_student,"2026-08-23 17:01:41",184.7,2,drvtalan
5818,16671232,"sms tcil","2026-08-07 13:03:30",183.7,1,smstcil
