episode,seat,team,score,opp_score,won,margin,hands_d5,hands_d10,hands_d15,hands_d20,hands_d25,hands_d30,quads_d5,quads_d10,quads_d15,quads_d20,quads_d25,quads_d30,money_d5,money_d10,money_d15,money_d20,money_d25,money_d30,tiles_WHEAT,tiles_CARROT,tiles_TOMATO,tiles_STRAWBERRY,tiles_MELON,peak_WHEAT,peak_CARROT,peak_TOMATO,peak_STRAWBERRY,peak_MELON,animals_GOOSE,animals_COW,animals_SHEEP,plant_total,first_melon_day,first_animal_day,quads_final,hands_final,act_total,act_move,act_pass,act_water,act_harvest,act_plant,act_care,act_feed,act_dig,act_fertilize,act_collect_fert,act_pickup,act_drop,act_place,act_build,move_share,pass_share,work_share,sold_WHEAT,sold_CARROT,sold_TOMATO,sold_STRAWBERRY,sold_MELON,sold_EGG,sold_MILK,sold_WOOL,sold_FERTILIZER,sold_total,sell_orders,buy_seed_orders,buy_product_orders
91481682,0,Wufang Hong,82462,86010,0,-3548,3,14,9,14,12,10,1,3,3,3,3,3,518,5805,15813,50042,67051,82462,146,0,0,37,19,61,0,0,29,9,0,10,4,202,0,0,3,10,6716,2868,1033,1019,386,202,285,290,43,72,303,138,49,14,14,0.427,0.1538,0.4191,459,0,0,285,114,0,218,132,245,1453,171,69,156
91481682,1,ShaoCharles,86010,82462,1,3548,3,14,9,14,12,10,1,3,3,3,3,3,518,5313,15665,51408,70017,86010,144,0,0,39,17,59,0,0,31,11,0,8,4,200,0,0,3,10,6760,2887,1070,1019,399,200,280,286,42,76,299,133,44,12,13,0.4271,0.1583,0.4146,460,0,0,303,102,0,221,132,235,1453,158,68,142
91481690,0,Nikita Lugovoy,56062,53330,1,2732,3,14,9,14,11,9,1,3,3,3,3,3,518,4552,13156,38038,44692,56062,140,0,0,38,19,56,0,0,36,13,0,8,6,197,0,0,3,9,6563,2781,964,994,391,197,291,299,43,72,311,143,49,14,14,0.4237,0.1469,0.4294,445,0,0,286,114,0,220,144,237,1446,162,67,157
91481690,1,Efe Can Celiksoy,53330,56062,0,-2732,3,14,9,14,12,10,1,3,3,3,3,3,518,5799,14594,37294,41892,53330,146,0,0,37,19,61,0,0,28,8,0,10,4,202,0,0,3,10,6716,2891,1000,1018,386,202,285,290,44,72,303,138,59,14,14,0.4305,0.1489,0.4206,459,0,0,285,114,0,218,132,246,1454,176,69,156
91482618,0,Efe Can Celiksoy,124658,126152,0,-1494,3,14,9,14,12,10,1,3,3,3,3,3,515,5746,16680,58299,94526,124658,146,0,0,37,19,61,0,0,28,11,0,10,4,202,0,0,3,10,6716,2887,1005,1016,386,202,285,290,46,72,303,138,58,14,14,0.4299,0.1496,0.4205,459,0,0,285,114,0,218,132,246,1454,177,69,156
91482618,1,DL,126152,124658,1,1494,3,14,10,14,13,10,1,3,3,3,3,3,516,5480,15762,55006,93627,126152,147,0,0,37,17,59,0,0,31,7,0,9,6,201,0,0,3,10,7001,3007,1088,992,389,201,327,315,47,71,319,165,51,15,14,0.4295,0.1554,0.4151,446,0,0,284,102,0,223,147,248,1450,182,70,158
91482666,0,VN-Orion,61081,61166,0,-85,3,14,9,14,12,10,1,3,3,3,3,3,509,7936,19731,38201,48784,61081,146,0,0,37,19,61,0,0,36,14,0,10,4,202,0,0,3,10,6716,2868,1032,1019,386,202,285,290,44,72,303,138,49,14,14,0.427,0.1537,0.4193,459,0,0,285,114,0,218,132,245,1453,171,69,156
91482666,1,青烟,61166,61081,1,85,3,14,10,14,13,10,1,3,3,3,3,3,510,7378,20641,36638,46993,61166,147,0,0,38,17,59,0,0,36,12,0,9,6,202,0,0,3,10,7001,3007,1090,992,389,202,327,315,44,71,319,165,51,15,14,0.4295,0.1557,0.4148,446,0,0,284,102,0,223,147,248,1450,182,70,158
91483600,0,Natalia Mawyin,112996,124850,0,-11854,3,14,9,14,12,10,1,3,3,3,3,3,518,5803,16340,55284,85899,112996,146,0,0,37,19,61,0,0,29,9,0,10,4,202,0,0,3,10,6716,2867,1033,1019,386,202,285,290,44,72,303,138,49,14,14,0.4269,0.1538,0.4193,459,0,0,285,114,0,218,132,245,1453,171,69,156
91483600,1,Valmorlee,124850,112996,1,11854,3,14,9,14,12,9,1,3,3,3,3,3,518,4704,16450,55806,94431,124850,142,0,0,37,19,54,0,0,36,14,0,9,5,198,0,0,3,9,6563,2795,962,986,386,198,292,299,44,71,310,142,49,14,15,0.4259,0.1466,0.4275,440,0,0,276,114,0,225,138,239,1432,165,62,159
91483607,0,brocade,110298,114869,0,-4571,3,14,9,14,12,10,1,3,3,3,3,3,516,6044,18354,56935,84588,110298,146,0,0,36,23,57,0,0,27,13,0,9,4,205,0,0,3,10,6815,2926,1038,1024,394,205,307,302,42,71,299,131,49,13,14,0.4293,0.1523,0.4183,431,0,0,277,132,0,228,132,243,1443,164,78,147
91483607,1,Valmorlee,114869,110298,1,4571,3,14,9,14,12,10,1,3,3,3,3,3,515,5310,16717,55282,86437,114869,144,0,0,39,17,60,0,0,31,12,0,8,4,200,0,0,3,10,6760,2881,1076,1019,399,200,279,286,43,76,299,133,44,12,13,0.4262,0.1592,0.4146,450,0,0,303,102,0,221,132,223,1431,155,68,142
91483647,0,VN-Orion,46504,47535,0,-1031,3,14,9,14,12,10,1,3,3,3,3,3,512,5774,11862,30718,35215,46504,146,0,0,37,19,61,0,0,29,7,0,10,4,202,0,0,3,10,6716,2868,1033,1019,386,202,285,290,43,72,303,138,49,14,14,0.427,0.1538,0.4191,459,0,0,285,114,0,218,132,245,1453,171,69,156
91483647,1,Efe Can Celiksoy,47535,46504,1,1031,3,14,9,14,12,10,1,3,3,3,3,3,512,5826,12130,31700,36193,47535,146,0,0,37,19,61,0,0,28,8,0,10,4,202,0,0,3,10,6716,2891,1000,1018,386,202,285,290,44,72,303,138,59,14,14,0.4305,0.1489,0.4206,459,0,0,285,114,0,218,132,246,1454,179,69,156
91484426,0,Valmorlee,98994,98173,1,821,3,14,9,14,12,9,1,3,3,3,3,3,518,4866,17194,46889,70702,98994,142,0,0,37,19,54,0,0,36,14,0,9,5,198,0,0,3,9,6563,2795,961,985,386,198,292,299,46,71,310,142,49,14,15,0.4259,0.1464,0.4277,440,0,0,276,114,0,225,138,239,1432,165,62,159
91484426,1,Nikita Lugovoy,98173,98994,0,-821,3,14,9,14,11,9,1,3,3,3,3,3,518,4851,16311,47179,69270,98173,140,0,0,38,19,56,0,0,36,14,0,8,6,197,0,0,3,9,6563,2781,964,994,391,197,291,299,43,72,311,143,49,14,14,0.4237,0.1469,0.4294,445,0,0,286,114,0,220,144,237,1446,162,67,157
91484449,0,ShaoCharles,95505,94006,1,1499,3,14,9,14,12,10,1,3,3,3,3,3,515,5335,16498,51179,70703,95505,144,0,0,39,17,60,0,0,31,12,0,7,4,200,0,0,3,10,6760,2887,1070,1019,399,200,280,286,42,76,299,133,44,12,13,0.4271,0.1583,0.4146,469,0,0,303,102,0,221,132,223,1450,156,68,142
91484449,1,Mohammed Nomaan,94006,95505,0,-1499,3,14,10,14,13,10,1,3,3,3,3,3,516,5470,15675,52101,69023,94006,147,0,0,38,17,59,0,0,31,7,0,9,6,202,0,0,3,10,7001,3007,1089,992,389,202,327,315,45,71,319,165,51,15,14,0.4295,0.1555,0.4149,446,0,0,284,102,0,223,147,248,1450,182,70,158
91484503,0,Hajime Tamura,80428,100234,0,-19806,3,14,9,14,12,10,1,3,3,3,3,3,253,6285,20406,52544,69052,80428,146,0,0,36,23,57,0,0,33,14,0,8,4,205,0,0,3,10,6815,2926,1037,1026,394,205,307,302,41,71,299,131,49,13,14,0.4293,0.1522,0.4185,448,0,0,277,132,0,228,132,228,1445,164,78,147
91484503,1,Mohammed Nomaan,100234,80428,1,19806,3,14,10,14,13,10,1,3,3,3,3,3,515,6911,21850,59489,83978,100234,147,0,0,38,17,59,0,0,36,12,0,9,6,202,0,0,3,10,7001,3007,1090,992,389,202,327,315,44,71,319,165,51,15,14,0.4295,0.1557,0.4148,446,0,0,284,102,0,223,147,248,1450,182,70,158
91484527,0,HealthStone,88698,87316,1,1382,4,9,10,14,12,10,1,3,3,3,3,3,4,1892,16758,49279,69971,88698,125,0,0,31,14,44,0,0,31,9,0,9,8,170,0,0,3,10,6845,3527,638,811,360,170,267,312,25,61,346,199,95,17,17,0.5153,0.0932,0.3915,463,0,0,226,84,0,172,175,277,1397,207,108,181
91484527,1,Valmorlee,87316,88698,0,-1382,3,14,9,14,12,10,1,3,3,3,3,3,526,5394,16089,51331,72867,87316,144,0,0,39,17,60,0,0,30,8,0,8,4,200,0,0,3,10,6760,2881,1076,1019,399,200,280,286,42,76,299,133,44,12,13,0.4262,0.1592,0.4146,450,0,0,303,102,0,221,132,223,1431,155,68,142
91484528,0,Elzandi Irfan Zikra,50173,52024,0,-1851,3,14,10,14,12,10,1,3,3,3,3,3,515,5140,12020,28790,36911,50173,144,0,0,39,16,58,0,0,33,9,0,8,5,199,0,0,3,10,7022,2968,1160,990,402,199,305,313,50,76,324,156,51,14,14,0.4227,0.1652,0.4121,422,0,0,302,96,0,239,145,248,1452,169,74,149
91484528,1,Gbining,52024,50173,1,1851,3,14,10,14,13,10,1,3,3,3,3,3,516,5499,12511,29659,37423,52024,147,0,0,38,17,59,0,0,31,9,0,8,6,202,0,0,3,10,7001,3007,1226,923,389,202,308,296,44,61,300,165,51,15,14,0.4295,0.1751,0.3954,460,0,0,284,102,0,223,147,246,1462,182,70,158
91484531,0,Elzandi Irfan Zikra,53883,56095,0,-2212,3,14,10,14,12,10,1,3,3,3,3,3,509,7145,18278,31356,40036,53883,144,0,0,39,16,58,0,0,38,11,0,9,5,199,0,0,3,10,7022,2968,1160,990,402,199,305,313,50,76,324,156,51,14,14,0.4227,0.1652,0.4121,418,0,0,302,96,0,239,145,248,1448,168,74,149
91484531,1,青烟,56095,53883,1,2212,3,14,10,14,13,10,1,3,3,3,3,3,510,7358,18041,31494,41149,56095,147,0,0,38,17,59,0,0,36,12,0,9,6,202,0,0,3,10,7001,3007,1090,992,389,202,327,315,44,71,319,165,51,15,14,0.4295,0.1557,0.4148,446,0,0,284,102,0,223,147,248,1450,182,70,158
91484532,0,Seb (allegedly),96437,113734,0,-17297,7,12,12,12,12,0,2,4,4,4,4,4,9,4279,9912,57550,85823,96437,16,0,0,39,19,14,0,0,39,13,0,7,20,74,0,0,4,0,7674,3760,1081,567,334,74,420,463,0,66,414,239,202,27,27,0.49,0.1409,0.3692,76,0,0,268,114,0,185,320,348,1311,263,17,285
91484532,1,Elzandi Irfan Zikra,113734,96437,1,17297,3,14,10,14,12,10,1,3,3,3,3,3,439,7246,22507,59810,85525,113734,144,0,0,39,16,58,0,0,38,11,0,9,5,199,0,0,3,10,7022,2968,1160,990,402,199,305,313,50,76,324,156,51,14,14,0.4227,0.1652,0.4121,418,0,0,302,96,0,239,145,248,1448,168,74,149
91484533,0,THUNDER THUNDER,102022,95545,1,6477,3,14,10,14,13,10,1,3,3,3,3,3,515,4383,16347,53011,77296,102022,143,0,0,36,19,56,0,0,35,14,0,9,4,198,0,0,3,10,6979,2957,1173,1006,388,198,295,299,38,70,313,158,55,14,15,0.4237,0.1681,0.4082,453,0,0,276,114,0,229,132,243,1447,172,67,139
91484533,1,Stocks152,95545,102022,0,-6477,3,14,10,14,13,10,1,3,3,3,3,3,516,5520,15528,52412,70428,95545,147,0,0,38,17,59,0,0,31,7,0,9,6,202,0,0,3,10,7001,3007,1090,992,389,202,327,315,44,71,319,165,51,15,14,0.4295,0.1557,0.4148,446,0,0,284,102,0,223,147,248,1450,182,70,158
91486287,0,Zakaria Settar,78999,94810,0,-15811,3,14,9,14,11,9,1,3,3,3,3,3,256,4821,15774,42577,56870,78999,140,0,0,38,19,56,0,0,34,14,0,6,5,197,0,0,3,9,6586,2781,987,994,391,197,291,299,43,72,311,143,49,14,14,0.4223,0.1499,0.4279,445,0,0,286,114,0,220,144,237,1446,162,67,158
91486287,1,ShaoCharles,94810,78999,1,15811,3,14,9,14,12,10,1,3,3,3,3,3,523,5339,16459,49182,66555,94810,144,0,0,39,17,60,0,0,35,12,0,8,4,200,0,0,3,10,6760,2887,1070,1019,399,200,280,286,42,76,299,133,44,12,13,0.4271,0.1583,0.4146,459,0,0,303,102,0,221,132,229,1446,157,68,142
91488923,0,Ezzzzzekki,48030,46484,1,1546,3,14,9,14,12,10,1,3,3,3,3,3,509,4835,12107,25579,35524,48030,143,0,0,37,19,57,0,0,36,11,0,9,4,199,0,0,3,10,6631,2836,995,1010,390,199,285,290,40,72,296,135,57,13,13,0.4277,0.1501,0.4223,450,0,0,286,114,0,241,132,232,1455,162,63,140
91488923,1,Gbining,46484,48030,0,-1546,3,14,10,14,13,10,1,3,3,3,3,3,510,5504,12425,23151,32310,46484,147,0,0,38,17,59,0,0,31,9,0,8,6,202,0,0,3,10,7001,3007,1226,923,389,202,308,296,44,61,300,165,51,15,14,0.4295,0.1751,0.3954,460,0,0,284,102,0,223,147,246,1462,182,70,158
91489000,0,Nikita Lugovoy,62973,64635,0,-1662,3,14,9,14,11,9,1,3,3,3,3,3,522,4647,12768,35798,52033,62973,140,0,0,38,19,56,0,0,34,10,0,8,6,197,0,0,3,9,6563,2781,964,994,391,197,291,299,43,72,311,143,49,14,14,0.4237,0.1469,0.4294,445,0,0,286,114,0,220,144,237,1446,162,67,157
91489000,1,HealthStone,64635,62973,1,1662,4,10,10,12,12,10,1,3,3,3,3,3,5,4878,18224,41083,54197,64635,136,4,0,36,17,45,4,0,36,12,0,8,4,193,0,0,3,10,6934,3604,766,910,393,193,168,235,26,60,298,163,94,12,12,0.5198,0.1105,0.3698,436,8,0,257,102,0,164,71,238,1276,199,124,132
91489077,0,brocade,53998,47178,1,6820,3,14,9,14,12,10,1,3,3,3,3,3,507,6100,16834,41505,46933,53998,146,0,0,36,23,57,0,0,27,11,0,9,4,205,0,0,3,10,6815,2926,1037,1026,394,205,307,302,41,71,299,131,49,13,14,0.4293,0.1522,0.4185,431,0,0,277,132,0,228,132,243,1443,164,78,147
91489077,1,Freddy,47178,53998,0,-6820,3,14,10,14,13,10,1,3,3,3,3,3,507,5482,14390,36449,40123,47178,146,0,0,38,17,59,0,0,31,6,0,9,6,201,0,0,3,10,7001,3007,1090,992,389,201,327,315,45,71,319,165,51,15,14,0.4295,0.1557,0.4148,446,0,0,284,102,0,223,147,248,1450,182,70,158
91489917,0,Nikita Lugovoy,116359,112061,1,4298,3,14,9,14,11,9,1,3,3,3,3,3,518,7249,23465,63048,87991,116359,140,0,0,38,19,56,0,0,36,14,0,8,6,197,0,0,3,9,6563,2781,964,994,391,197,291,299,43,72,311,143,49,14,14,0.4237,0.1469,0.4294,445,0,0,286,114,0,220,144,237,1446,162,67,157
91489917,1,Efe Can Celiksoy,112061,116359,0,-4298,3,14,9,14,12,10,1,3,3,3,3,3,518,7301,21550,63121,85443,112061,146,0,0,37,19,61,0,0,35,14,0,10,4,202,0,0,3,10,6716,2891,999,1018,386,202,285,290,45,72,303,138,59,14,14,0.4305,0.1487,0.4208,459,0,0,285,114,0,218,132,233,1441,177,69,156
91490044,0,brocade,80892,86145,0,-5253,3,14,9,14,12,10,1,3,3,3,3,3,516,6062,15703,39135,62143,80892,146,0,0,36,23,57,0,0,27,8,0,9,4,205,0,0,3,10,6815,2925,1037,1026,394,205,307,302,42,71,299,131,49,13,14,0.4292,0.1522,0.4186,431,0,0,277,132,0,228,132,243,1443,164,78,147
91490044,1,Efe Can Celiksoy,86145,80892,1,5253,3,14,9,14,12,10,1,3,3,3,3,3,515,5783,13416,40288,66840,86145,146,0,0,37,19,61,0,0,28,8,0,10,4,202,0,0,3,10,6716,2891,1000,1018,386,202,285,290,44,72,303,138,59,14,14,0.4305,0.1489,0.4206,459,0,0,285,114,0,218,132,246,1454,178,69,156
91490781,0,Ezzzzzekki,146935,145550,1,1385,3,14,9,14,12,10,1,3,3,3,3,3,518,5718,22218,70801,115786,146935,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2836,995,1010,390,199,285,290,40,72,296,135,57,13,13,0.4277,0.1501,0.4223,450,0,0,286,114,0,241,132,235,1458,167,63,140
91490781,1,ShaoCharles,145550,146935,0,-1385,3,14,9,14,12,10,1,3,3,3,3,3,518,5389,19737,66256,113283,145550,144,0,0,39,17,60,0,0,38,12,0,8,4,200,0,0,3,10,6760,2887,1070,1019,399,200,280,286,42,76,299,133,44,12,13,0.4271,0.1583,0.4146,459,0,0,303,102,0,221,132,223,1440,156,68,142
91490846,0,Nikita Lugovoy,75276,69243,1,6033,3,14,9,14,11,9,1,3,3,3,3,3,515,4802,15290,46855,60166,75276,140,0,0,38,19,56,0,0,36,14,0,8,6,197,0,0,3,9,6563,2781,964,994,391,197,291,299,43,72,311,143,49,14,14,0.4237,0.1469,0.4294,445,0,0,286,114,0,220,144,237,1446,162,67,157
91490846,1,Latifa Riziki,69243,75276,0,-6033,3,14,9,14,12,10,1,3,3,3,3,3,516,6078,17241,48515,58379,69243,146,0,0,36,23,57,0,0,27,12,0,9,4,205,0,0,3,10,6815,2926,1038,1026,394,205,307,302,40,71,299,131,49,13,14,0.4293,0.1523,0.4183,431,0,0,277,132,0,228,132,244,1444,166,78,147
91490848,0,souju00,44624,49233,0,-4609,3,14,9,14,12,10,1,3,3,3,3,3,512,5353,11982,25569,34298,44624,144,0,0,39,17,60,0,0,31,10,0,8,4,200,0,0,3,10,6760,2881,1076,1019,399,200,280,286,42,76,299,133,44,12,13,0.4262,0.1592,0.4146,450,0,0,303,102,0,221,132,237,1445,158,68,142
91490848,1,Nikita Lugovoy,49233,44624,1,4609,3,14,9,14,11,9,1,3,3,3,3,3,512,4620,12258,26548,36157,49233,140,0,0,38,19,56,0,0,36,14,0,8,6,197,0,0,3,9,6563,2781,964,994,391,197,291,299,43,72,311,143,49,14,14,0.4237,0.1469,0.4294,445,0,0,286,114,0,220,144,237,1446,162,67,157
91490923,0,Nikita Lugovoy,79459,79716,0,-257,3,14,9,14,11,9,1,3,3,3,3,3,518,7035,19685,47609,60538,79459,140,0,0,38,19,56,0,0,36,14,0,8,6,197,0,0,3,9,6563,2781,964,994,391,197,291,299,43,72,311,143,49,14,14,0.4237,0.1469,0.4294,445,0,0,286,114,0,220,144,237,1446,162,67,157
91490923,1,Valmorlee,79716,79459,1,257,3,14,9,14,12,9,1,3,3,3,3,3,518,7052,20430,49366,62366,79716,142,0,0,37,19,54,0,0,36,14,0,9,5,198,0,0,3,9,6563,2796,962,986,386,198,292,299,43,71,310,142,49,14,15,0.426,0.1466,0.4274,440,0,0,276,114,0,225,138,239,1432,165,62,159
91490950,0,Stocks152,112259,111137,1,1122,3,14,9,14,12,10,1,3,3,3,3,3,518,7269,21070,64240,85569,112259,146,0,0,37,19,61,0,0,36,14,0,10,4,202,0,0,3,10,6716,2868,1033,1019,386,202,285,290,43,72,303,138,49,14,14,0.427,0.1538,0.4191,459,0,0,285,114,0,218,132,245,1453,171,69,156
91490950,1,Valmorlee,111137,112259,0,-1122,3,14,9,14,12,10,1,3,3,3,3,3,518,6875,21011,61768,83619,111137,144,0,0,39,17,60,0,0,38,12,0,8,4,200,0,0,3,10,6760,2881,1076,1019,399,200,280,286,42,76,299,133,44,12,13,0.4262,0.1592,0.4146,450,0,0,303,102,0,221,132,223,1431,155,68,142
91490951,0,HealthStone,78039,68994,1,9045,3,9,10,14,12,10,1,3,3,3,3,3,14,3665,12200,42348,63428,78039,138,0,0,31,16,54,0,0,31,11,0,11,4,185,0,0,3,10,6731,3389,719,840,364,185,221,279,45,62,300,197,100,15,15,0.5035,0.1068,0.3897,413,0,0,239,84,0,209,88,238,1271,185,119,158
91490951,1,Seb (allegedly),68994,78039,0,-9045,7,11,12,12,12,0,2,4,4,4,4,4,0,994,1856,38263,62624,68994,30,0,0,40,22,14,0,0,40,17,0,11,10,92,0,0,4,0,7597,3964,980,648,331,92,237,385,0,75,395,227,221,21,21,0.5218,0.129,0.3492,83,0,0,290,132,0,250,82,320,1157,237,28,244
91490952,0,青烟,140633,139319,1,1314,3,14,9,14,12,10,1,3,3,3,3,3,518,5818,17701,66739,107925,140633,146,0,0,37,19,61,0,0,29,11,0,10,4,202,0,0,3,10,6716,2868,1031,1019,386,202,285,290,45,72,303,138,49,14,14,0.427,0.1535,0.4194,459,0,0,285,114,0,218,132,245,1453,171,69,156
91490952,1,Wufang Hong,139319,140633,0,-1314,3,14,9,14,12,10,1,3,3,3,3,3,518,5818,17247,63915,106283,139319,146,0,0,37,19,61,0,0,29,11,0,10,4,202,0,0,3,10,6716,2868,1033,1019,386,202,285,290,43,72,303,138,49,14,14,0.427,0.1538,0.4191,459,0,0,285,114,0,218,132,245,1453,171,69,156
91490953,0,Seb (allegedly),59761,80602,0,-20841,7,11,12,12,12,0,2,4,4,4,4,4,65,4013,7344,42099,57114,59761,22,0,0,39,18,14,0,0,39,13,0,9,13,79,0,0,4,0,7642,3743,1297,582,323,79,250,416,0,73,417,202,216,22,22,0.4898,0.1697,0.3405,72,0,0,292,108,0,236,109,344,1161,261,23,259
91490953,1,Valmorlee,80602,59761,1,20841,3,14,9,14,12,10,1,3,3,3,3,3,439,5592,16935,46527,62786,80602,144,0,0,39,17,60,0,0,37,12,0,8,4,200,0,0,3,10,6760,2881,1075,1019,399,200,280,286,43,76,299,133,44,12,13,0.4262,0.159,0.4148,450,0,0,303,102,0,221,132,223,1431,155,68,142
91490954,0,Stocks152,125209,128710,0,-3501,3,14,9,14,12,10,1,3,3,3,3,3,509,5763,17271,60569,97479,125209,146,0,0,37,19,61,0,0,29,11,0,9,4,202,0,0,3,10,6716,2867,1033,1019,386,202,285,290,44,72,303,138,49,14,14,0.4269,0.1538,0.4193,459,0,0,285,114,0,218,132,245,1453,171,69,156
91490954,1,Natalia Mawyin,128710,125209,1,3501,3,14,10,14,13,10,1,3,3,3,3,3,510,5490,16382,59433,98811,128710,147,0,0,38,17,59,0,0,31,8,0,9,6,202,0,0,3,10,7001,3007,1090,992,389,202,327,315,44,71,319,165,51,15,14,0.4295,0.1557,0.4148,446,0,0,284,102,0,223,147,248,1450,182,70,158
91490957,0,THUNDER THUNDER,98381,97763,1,618,3,14,10,14,12,10,1,3,3,3,3,3,518,4449,16800,50206,70592,98381,143,0,0,36,19,56,0,0,35,14,0,10,5,198,0,0,3,10,6934,2939,1110,994,388,198,308,315,40,70,330,161,51,15,15,0.4239,0.1601,0.4161,431,0,0,272,114,0,244,137,260,1458,168,69,148
91490957,1,Valmorlee,97763,98381,0,-618,3,14,9,14,12,9,1,3,3,3,3,3,518,4879,17049,50425,70916,97763,142,0,0,37,19,54,0,0,36,14,0,9,5,198,0,0,3,9,6563,2796,962,986,386,198,292,299,43,71,310,142,49,14,15,0.426,0.1466,0.4274,440,0,0,276,114,0,225,138,239,1432,165,62,159
91490962,0,THUNDER THUNDER,82750,70287,1,12463,3,14,11,14,13,10,1,3,3,3,3,3,512,6958,21395,51999,65530,82750,146,0,0,31,19,57,0,0,31,14,0,10,7,196,0,0,3,10,7048,2940,1069,968,390,196,358,365,45,62,389,174,58,17,17,0.4171,0.1517,0.4312,419,0,0,248,102,0,248,195,327,1539,168,66,158
91490962,1,Elzandi Irfan Zikra,70287,82750,0,-12463,3,14,10,14,12,10,1,3,3,3,3,3,512,7149,21120,46072,55766,70287,144,0,0,39,16,58,0,0,38,11,0,9,5,199,0,0,3,10,7022,2968,1160,990,402,199,305,313,50,76,324,156,51,14,14,0.4227,0.1652,0.4121,418,0,0,302,96,0,239,145,248,1448,168,74,149
91491839,0,Mohammed Nomaan,71904,72011,0,-107,3,14,9,14,12,10,1,3,3,3,3,3,515,5808,15182,44316,59610,71904,146,0,0,37,19,61,0,0,29,9,0,10,4,202,0,0,3,10,6716,2868,1033,1019,386,202,285,290,43,72,303,138,49,14,14,0.427,0.1538,0.4191,459,0,0,285,114,0,218,132,245,1453,171,69,156
91491839,1,青烟,72011,71904,1,107,3,14,10,14,13,10,1,3,3,3,3,3,516,5491,14857,42229,58075,72011,147,0,0,38,17,59,0,0,31,6,0,9,6,202,0,0,3,10,7001,3007,1090,992,389,202,327,315,44,71,319,165,51,15,14,0.4295,0.1557,0.4148,446,0,0,284,102,0,223,147,248,1450,182,70,158
91492630,0,Ezzzzzekki,139562,138011,1,1551,3,14,9,14,12,10,1,3,3,3,3,3,515,5717,21853,66533,108169,139562,143,0,0,37,19,57,0,0,34,14,0,9,4,199,0,0,3,10,6631,2835,994,1010,390,199,285,290,42,72,296,135,57,13,13,0.4275,0.1499,0.4226,450,0,0,286,114,0,241,132,236,1459,166,63,140
91492630,1,Freddy,138011,139562,0,-1551,3,14,10,14,13,10,1,3,3,3,3,3,516,5502,20020,64943,105379,138011,147,0,0,38,17,59,0,0,34,12,0,9,6,202,0,0,3,10,7001,3007,1090,992,389,202,327,315,44,71,319,165,51,15,14,0.4295,0.1557,0.4148,446,0,0,284,102,0,223,147,248,1450,182,70,158
91493566,0,Ezzzzzekki,69545,68339,1,1206,3,14,9,14,12,10,1,3,3,3,3,3,518,4795,14392,41652,57564,69545,143,0,0,37,19,57,0,0,36,11,0,9,4,199,0,0,3,10,6631,2836,995,1010,390,199,285,290,40,72,296,135,57,13,13,0.4277,0.1501,0.4223,455,0,0,286,114,0,241,132,235,1463,168,63,140
91493566,1,Valmorlee,68339,69545,0,-1206,3,14,9,14,12,9,1,3,3,3,3,3,518,4707,14157,41632,56573,68339,142,0,0,37,19,54,0,0,36,12,0,9,5,198,0,0,3,9,6563,2796,962,986,386,198,292,299,43,71,310,142,49,14,15,0.426,0.1466,0.4274,440,0,0,276,114,0,225,138,239,1432,165,62,159
91494490,0,Ezzzzzekki,117415,99795,1,17620,3,14,9,14,12,10,1,3,3,3,3,3,509,4834,16630,55193,91148,117415,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2836,995,1010,390,199,285,290,40,72,296,135,57,13,13,0.4277,0.1501,0.4223,450,0,0,286,114,0,241,132,232,1455,162,63,140
91494490,1,brocade,99795,117415,0,-17620,3,14,9,14,12,10,1,3,3,3,3,3,510,6089,18072,54597,79310,99795,146,0,0,36,23,57,0,0,27,12,0,9,4,205,0,0,3,10,6815,2926,1038,1026,394,205,307,302,40,71,299,131,49,13,14,0.4293,0.1523,0.4183,431,0,0,277,132,0,228,132,243,1443,164,78,147
91495411,0,Ezzzzzekki,99472,89187,1,10285,3,14,9,14,12,10,1,3,3,3,3,3,518,4792,14289,45675,78074,99472,143,0,0,37,19,57,0,0,36,11,0,9,4,199,0,0,3,10,6631,2836,995,1010,390,199,285,290,40,72,296,135,57,13,13,0.4277,0.1501,0.4223,450,0,0,286,114,0,241,132,235,1458,165,63,140
91495411,1,souju00,89187,99472,0,-10285,3,14,9,14,12,10,1,3,3,3,3,3,518,5323,14362,43270,68298,89187,144,0,0,39,17,60,0,0,31,9,0,8,4,200,0,0,3,10,6760,2881,1075,1019,399,200,280,286,43,76,299,133,44,12,13,0.4262,0.159,0.4148,450,0,0,303,102,0,221,132,237,1445,158,68,142
91496434,0,Valmorlee,70043,64691,1,5352,3,14,9,14,12,10,1,3,3,3,3,3,515,5336,12972,38816,55601,70043,144,0,0,39,17,60,0,0,31,9,0,8,4,200,0,0,3,10,6760,2881,1076,1019,399,200,280,286,42,76,299,133,44,12,13,0.4262,0.1592,0.4146,450,0,0,303,102,0,221,132,223,1431,155,68,142
91496434,1,Gbining,64691,70043,0,-5352,3,14,10,14,13,10,1,3,3,3,3,3,516,5476,12292,36221,50818,64691,147,0,0,38,17,59,0,0,30,9,0,8,6,202,0,0,3,10,7001,3007,1236,914,389,202,308,296,45,59,300,165,51,15,14,0.4295,0.1765,0.3939,460,0,0,284,102,0,223,147,246,1462,182,70,158
